timestamp,datetime,sum_open_interest,sum_open_interest_value,long_short_ratio,top_long_short_account_ratio,top_long_short_position_ratio,taker_long_short_vol_ratio
1781117700000,2026-06-10 18:55:00,100253.23400000,6196352026.88481400,2.0479,2.1279,1.1166,0.9105
1781118000000,2026-06-10 19:00:00,100215.48200000,6197786398.09720000,2.0506,2.1299,1.1147,1.1619
1781118300000,2026-06-10 19:05:00,100258.81300000,6194213533.23617200,2.0488,2.1279,1.1150,1.7603
1781118600000,2026-06-10 19:10:00,100168.80700000,6199998393.66850000,2.0488,2.1289,1.1141,0.5219
1781118900000,2026-06-10 19:15:00,100158.98100000,6181611989.35800000,2.0516,2.1319,1.1145,0.7628
1781119200000,2026-06-10 19:20:00,100143.26700000,6178108528.05090000,2.0506,2.1309,1.1138,0.4866
1781119500000,2026-06-10 19:25:00,100148.44400000,6181121904.30240000,2.0497,2.1309,1.1143,1.0723
1781119800000,2026-06-10 19:30:00,100113.82800000,6183420267.51096800,2.0506,2.1299,1.1145,2.8331
1781120100000,2026-06-10 19:35:00,100141.24600000,6201370580.43883000,2.0488,2.1270,1.1160,1.4208
1781120400000,2026-06-10 19:40:00,100209.77400000,6209753223.75820700,2.0506,2.1279,1.1158,1.0484
1781120700000,2026-06-10 19:45:00,100254.77600000,6214735733.21686500,2.0497,2.1279,1.1156,0.6513
1781121000000,2026-06-10 19:50:00,100244.72100000,6209785170.78000200,2.0488,2.1270,1.1136,0.8844
1781121300000,2026-06-10 19:55:00,100275.90500000,6210618258.94650000,2.0469,2.1260,1.1140,0.7847
1781121600000,2026-06-10 20:00:00,100218.32500000,6204356151.43000000,2.0479,2.1260,1.1134,0.7970
1781121900000,2026-06-10 20:05:00,100201.13600000,6193622598.31840000,2.0432,2.1201,1.1154,0.7070
1781122200000,2026-06-10 20:10:00,100165.68500000,6183177652.20750000,2.0488,2.1250,1.1152,1.0980
1781122500000,2026-06-10 20:15:00,100173.03400000,6189085399.53082100,2.0516,2.1270,1.1152,1.2863
1781122800000,2026-06-10 20:20:00,100195.55100000,6191922855.53260800,2.0516,2.1270,1.1153,1.0513
1781123100000,2026-06-10 20:25:00,100178.68500000,6202274647.38355500,2.0506,2.1260,1.1150,1.0958
1781123400000,2026-06-10 20:30:00,100176.18700000,6199292661.08730700,2.0506,2.1260,1.1152,0.8080
1781123700000,2026-06-10 20:35:00,100177.17500000,6199861767.38807600,2.0497,2.1260,1.1154,1.0939
1781124000000,2026-06-10 20:40:00,100178.64600000,6194055700.04460000,2.0516,2.1260,1.1151,1.2076
1781124300000,2026-06-10 20:45:00,100182.83500000,6189637892.82594100,2.0488,2.1260,1.1152,0.7934
1781124600000,2026-06-10 20:50:00,100164.86300000,6187819627.85729800,2.0516,2.1299,1.1151,0.8923
1781124900000,2026-06-10 20:55:00,100149.75400000,6183786620.63160000,2.0544,2.1319,1.1150,2.1429
1781125200000,2026-06-10 21:00:00,100110.68300000,6184434905.15251400,2.0525,2.1309,1.1156,1.2351
1781125500000,2026-06-10 21:05:00,100120.69000000,6179671881.57442500,2.0534,2.1309,1.1161,0.6221
1781125800000,2026-06-10 21:10:00,100025.70500000,6161207464.71647400,2.0544,2.1338,1.1158,0.7514
1781126100000,2026-06-10 21:15:00,99918.39700000,6146719995.60780000,2.0506,2.1319,1.1142,1.0264
1781126400000,2026-06-10 21:20:00,99879.78200000,6153371686.06858100,2.0516,2.1328,1.1136,0.6822
1781126700000,2026-06-10 21:25:00,99885.37300000,6143719556.87210000,2.0516,2.1338,1.1138,1.4444
1781127000000,2026-06-10 21:30:00,99923.76000000,6150041437.54285050,2.0497,2.1328,1.1144,1.8422
1781127300000,2026-06-10 21:35:00,99965.85600000,6165074278.06080000,2.0534,2.1348,1.1141,0.4387
1781127600000,2026-06-10 21:40:00,99954.82100000,6154986709.20258600,2.0534,2.1368,1.1143,1.3077
1781127900000,2026-06-10 21:45:00,99939.52400000,6161671412.69600000,2.0525,2.1358,1.1142,0.3745
1781128200000,2026-06-10 21:50:00,99987.17400000,6143512369.70686300,2.0516,2.1368,1.1136,0.4242
1781128500000,2026-06-10 21:55:00,99497.08600000,6090942949.81039500,2.0590,2.1466,1.1166,1.1088
1781128800000,2026-06-10 22:00:00,99548.79500000,6105173288.78271600,2.0562,2.1407,1.1187,0.6725
1781129100000,2026-06-10 22:05:00,99552.28700000,6087911051.68230000,2.0590,2.1437,1.1189,1.0027
1781129400000,2026-06-10 22:10:00,99556.03000000,6097275110.90811800,2.0581,2.1447,1.1187,0.7664
1781129700000,2026-06-10 22:15:00,99588.57900000,6096573793.79040000,2.0628,2.1486,1.1189,1.7734
1781130000000,2026-06-10 22:20:00,99335.62500000,6071406813.18911500,2.0656,2.1506,1.1184,1.1832
1781130300000,2026-06-10 22:25:00,99345.54500000,6084915168.29214800,2.0684,2.1516,1.1181,1.0284
1781130600000,2026-06-10 22:30:00,99369.89900000,6084255442.92550100,2.0694,2.1546,1.1181,1.1714
1781130900000,2026-06-10 22:35:00,99281.74000000,6083667325.63200000,2.0798,2.1626,1.1171,2.3432
1781131200000,2026-06-10 22:40:00,99337.30700000,6094731199.94730000,2.0807,2.1626,1.1174,1.9804
1781131500000,2026-06-10 22:45:00,99138.39700000,6097797779.82848800,2.0864,2.1676,1.1185,0.8728
1781131800000,2026-06-10 22:50:00,99132.39600000,6087660958.92240000,2.0845,2.1666,1.1189,1.2119
1781132100000,2026-06-10 22:55:00,99170.15700000,6090626380.55133700,2.0864,2.1686,1.1187,0.8574
1781132400000,2026-06-10 23:00:00,99165.69500000,6084132718.47400000,2.0845,2.1676,1.1186,0.9954
1781132700000,2026-06-10 23:05:00,99179.32100000,6082632165.20877000,2.0864,2.1686,1.1182,0.7341
1781133000000,2026-06-10 23:10:00,99186.44500000,6072620664.61350000,2.0893,2.1726,1.1192,1.5034
1781133300000,2026-06-10 23:15:00,99260.97600000,6072848834.77421800,2.0960,2.1797,1.1185,2.3698
1781133600000,2026-06-10 23:20:00,99330.21900000,6094998372.21747400,2.1017,2.1837,1.1180,1.3345
1781133900000,2026-06-10 23:25:00,99307.65400000,6100896208.13220000,2.1027,2.1867,1.1185,1.9020
1781134200000,2026-06-10 23:30:00,99309.35400000,6110444656.56561200,2.1008,2.1827,1.1190,0.7392
1781134500000,2026-06-10 23:35:00,99282.03900000,6103115142.42750000,2.1037,2.1847,1.1183,2.1841
1781134800000,2026-06-10 23:40:00,99266.19200000,6101235115.38216100,2.1027,2.1837,1.1183,1.2556
1781135100000,2026-06-10 23:45:00,99273.90700000,6106963445.18410000,2.1056,2.1857,1.1180,0.5563
1781135400000,2026-06-10 23:50:00,99269.77900000,6101568902.99258200,2.1066,2.1867,1.1179,2.8721
1781135700000,2026-06-10 23:55:00,99350.37200000,6111607678.84040000,2.1056,2.1857,1.1193,0.9576
1781136000000,2026-06-11 00:00:00,99363.01700000,6109780512.24892500,2.1075,2.1888,1.1195,1.5699
1781136300000,2026-06-11 00:05:00,99358.92100000,6115465913.49163300,2.1172,2.1928,1.1197,1.7158
1781136600000,2026-06-11 00:10:00,99442.82000000,6124275568.23800000,2.1221,2.1969,1.1198,1.7692
1781136900000,2026-06-11 00:15:00,99446.91700000,6132094799.34826850,2.1260,2.2020,1.1197,1.7246
1781137200000,2026-06-11 00:20:00,99418.10000000,6153861088.28000000,2.1230,2.1928,1.1208,0.4605
1781137500000,2026-06-11 00:25:00,99616.55900000,6159750079.14140000,2.1192,2.1898,1.1119,0.8358
1781137800000,2026-06-11 00:30:00,99639.79500000,6163757574.61800000,2.1153,2.1857,1.1132,0.8983
1781138100000,2026-06-11 00:35:00,99710.99500000,6163356199.24346500,2.1104,2.1827,1.1142,0.6311
1781138400000,2026-06-11 00:40:00,99727.82600000,6159160615.41220000,2.1056,2.1776,1.1137,0.9802
1781138700000,2026-06-11 00:45:00,99763.94100000,6161031916.79010000,2.1037,2.1766,1.1133,1.5373
1781139000000,2026-06-11 00:50:00,99751.44800000,6172649527.67440000,2.1008,2.1726,1.1136,0.8351
1781139300000,2026-06-11 00:55:00,99769.76300000,6165202665.75090000,2.1008,2.1716,1.1133,0.5914
1781139600000,2026-06-11 01:00:00,99790.77400000,6166929348.88497900,2.1017,2.1726,1.1132,2.0035
1781139900000,2026-06-11 01:05:00,99790.07900000,6180897703.18100000,2.1017,2.1706,1.1125,0.8894
1781140200000,2026-06-11 01:10:00,99796.15700000,6176853198.66790000,2.1037,2.1746,1.1116,1.6842
1781140500000,2026-06-11 01:15:00,99734.92600000,6184984901.62064100,2.1056,2.1756,1.1115,1.4194
1781140800000,2026-06-11 01:20:00,99771.78200000,6204130562.19839200,2.1066,2.1746,1.1098,1.0945
1781141100000,2026-06-11 01:25:00,99784.44100000,6201603008.15000000,2.0864,2.1586,1.1096,1.2062
1781141400000,2026-06-11 01:30:00,100055.45200000,6218508614.71844100,2.0807,2.1536,1.1116,0.9555
1781141700000,2026-06-11 01:35:00,100125.47400000,6222933613.56749200,2.0750,2.1476,1.1110,2.0097
1781142000000,2026-06-11 01:40:00,100177.88300000,6235241740.32110000,2.0684,2.1407,1.1111,1.2965
1781142300000,2026-06-11 01:45:00,100271.69600000,6239974832.10897700,2.0656,2.1338,1.1100,0.8044
1781142600000,2026-06-11 01:50:00,100304.74900000,6243148126.30820000,2.0562,2.1250,1.1091,0.8761
1781142900000,2026-06-11 01:55:00,100284.80900000,6236800667.68268800,2.0506,2.1192,1.1086,0.3910
1781143200000,2026-06-11 02:00:00,100277.65300000,6235294546.83590000,2.0414,2.1124,1.1095,0.7502
1781143500000,2026-06-11 02:05:00,100328.79700000,6245271561.32968900,2.0358,2.0590,1.1068,0.5559
1781143800000,2026-06-11 02:10:00,100314.24800000,6233617653.54320000,2.0358,2.0562,1.1060,0.7034
1781144100000,2026-06-11 02:15:00,100334.44100000,6236132730.75097300,2.0221,2.0460,1.1058,1.0157
1781144400000,2026-06-11 02:20:00,100327.77700000,6246499989.10729400,2.0184,2.0395,1.1044,0.4760
1781144700000,2026-06-11 02:25:00,100294.33200000,6225158863.47480000,2.0084,2.0321,1.1049,0.6119
1781145000000,2026-06-11 02:30:00,100295.82400000,6221700998.10400000,1.9985,2.0248,1.1052,0.5918
1781145300000,2026-06-11 02:35:00,100235.06200000,6209301479.73880000,1.9904,2.0221,1.1053,1.0727
1781145600000,2026-06-11 02:40:00,100261.00600000,6218836421.77574300,1.9869,2.0193,1.1068,0.8934
1781145900000,2026-06-11 02:45:00,100261.97600000,6220750506.22177700,1.9869,2.0193,1.1072,0.6852
1781146200000,2026-06-11 02:50:00,100282.31100000,6214975087.91084100,1.9842,2.0166,1.1074,1.6023
1781146500000,2026-06-11 02:55:00,100260.50900000,6224967354.85132100,1.9833,2.0166,1.1080,1.8381
1781146800000,2026-06-11 03:00:00,100217.37200000,6224861757.45920000,1.9824,2.0139,1.1083,1.4438
1781147100000,2026-06-11 03:05:00,100237.23900000,6228681889.11660000,1.9806,2.0130,1.1079,0.8428
1781147400000,2026-06-11 03:10:00,100277.84800000,6225858717.69097800,1.9753,2.0084,1.1067,0.6444
1781147700000,2026-06-11 03:15:00,100339.74700000,6224766850.66430000,1.9718,2.0066,1.1066,1.0491
1781148000000,2026-06-11 03:20:00,100366.66800000,6226698900.14305000,1.9709,2.0048,1.1066,1.0281
1781148300000,2026-06-11 03:25:00,100376.34000000,6230748878.90811200,1.9674,2.0012,1.1064,0.7803
1781148600000,2026-06-11 03:30:00,100401.35200000,6233026373.64720000,1.9674,2.0021,1.1066,2.1444
1781148900000,2026-06-11 03:35:00,100402.68900000,6264324572.08800000,1.9833,2.0057,1.1020,1.0505
1781149200000,2026-06-11 03:40:00,100415.51500000,6260110882.30015200,1.9744,1.9994,1.1045,1.0781
1781149500000,2026-06-11 03:45:00,100319.72900000,6254285085.10052900,1.9665,1.9931,1.1048,1.6842
1781149800000,2026-06-11 03:50:00,100361.93400000,6260637660.08040000,1.9568,1.9842,1.1059,1.0651
1781150100000,2026-06-11 03:55:00,100390.92600000,6268965230.89146600,1.9533,1.9806,1.1046,2.5376
1781150400000,2026-06-11 04:00:00,99784.07700000,6252899336.35110000,1.9257,1.9516,1.1270,0.9734
1781150700000,2026-06-11 04:05:00,99893.05800000,6254918972.96342200,1.9163,1.9446,1.1278,0.6238
1781151000000,2026-06-11 04:10:00,99877.08000000,6251616056.14800000,1.9104,1.9377,1.1271,1.2839
1781151300000,2026-06-11 04:15:00,99990.66100000,6263285017.18070000,1.9044,1.9343,1.1268,0.4908
1781151600000,2026-06-11 04:20:00,100032.57600000,6265030231.62240000,1.8952,1.9257,1.1233,0.7549
1781151900000,2026-06-11 04:25:00,100064.81400000,6263841321.54186200,1.8877,1.9206,1.1239,0.4386
1781152200000,2026-06-11 04:30:00,100031.86900000,6261565695.96187500,1.8794,1.9121,1.1218,0.4971
1781152500000,2026-06-11 04:35:00,100080.83100000,6257614006.77360000,1.8785,1.9121,1.1217,2.1769
1781152800000,2026-06-11 04:40:00,100110.83600000,6271943875.40000000,1.8686,1.9044,1.1211,0.9187
1781153100000,2026-06-11 04:45:00,100109.70500000,6269959166.83713900,1.8653,1.9019,1.1218,2.2860
1781153400000,2026-06-11 04:50:00,100165.54300000,6285588154.33600000,1.8678,1.9019,1.1212,1.9954
1781153700000,2026-06-11 04:55:00,100152.04400000,6288997526.95800000,1.8670,1.8994,1.1205,0.7419
1781154000000,2026-06-11 05:00:00,100177.41900000,6281077594.60745000,1.8629,1.8977,1.1204,0.6374
1781154300000,2026-06-11 05:05:00,100194.80900000,6267956802.97930000,1.8514,1.8885,1.1206,0.7021
1781154600000,2026-06-11 05:10:00,100259.80800000,6275782733.72160000,1.8458,1.8835,1.1202,0.8126
1781154900000,2026-06-11 05:15:00,100248.67900000,6275557280.53210000,1.8401,1.8785,1.1197,0.9643
1781155200000,2026-06-11 05:20:00,100256.48000000,6276516062.08108800,1.8385,1.8769,1.1180,1.0391
1781155500000,2026-06-11 05:25:00,100278.20300000,6283854560.14478100,1.8361,1.8752,1.1181,0.4441
1781155800000,2026-06-11 05:30:00,100291.30000000,6278776953.02000000,1.8329,1.8719,1.1176,0.7347
1781156100000,2026-06-11 05:35:00,100309.86200000,6280661265.46120000,1.8281,1.8670,1.1174,0.6589
1781156400000,2026-06-11 05:40:00,100331.21100000,6281213231.11316200,1.8265,1.8662,1.1171,1.7135
1781156700000,2026-06-11 05:45:00,100344.33500000,6288950748.48950000,1.8233,1.8645,1.1171,0.3853
1781157000000,2026-06-11 05:50:00,100290.14700000,6280389643.46340000,1.8233,1.8645,1.1157,0.7563
1781157300000,2026-06-11 05:55:00,100316.07400000,6280698148.40179400,1.8185,1.8604,1.1161,0.9601
1781157600000,2026-06-11 06:00:00,100316.19100000,6277957770.30470000,1.8169,1.8604,1.1156,0.4388
1781157900000,2026-06-11 06:05:00,100304.40400000,6271338675.86129600,1.8121,1.8563,1.1162,0.9902
1781158200000,2026-06-11 06:10:00,100356.82300000,6285608752.22980000,1.8043,1.8506,1.1156,2.4335
1781158500000,2026-06-11 06:15:00,100324.92800000,6295549751.88480000,1.8011,1.8466,1.1183,1.1602
1781158800000,2026-06-11 06:20:00,100290.19100000,6292686992.15027400,1.7996,1.8450,1.1205,2.0440
1781159100000,2026-06-11 06:25:00,100201.48200000,6308004606.83099500,1.8121,1.8482,1.1304,0.9125
1781159400000,2026-06-11 06:30:00,100128.87600000,6292659289.54560000,1.8098,1.8450,1.1303,1.5060
1781159700000,2026-06-11 06:35:00,100105.76400000,6299158782.47127900,1.8082,1.8441,1.1293,1.4413
1781160000000,2026-06-11 06:40:00,100107.34700000,6300374121.82825300,1.8058,1.8425,1.1285,1.2274
1781160300000,2026-06-11 06:45:00,100190.87200000,6303999647.15280000,1.8043,1.8393,1.1294,0.5765
1781160600000,2026-06-11 06:50:00,100103.55800000,6284841723.33720000,1.7964,1.8329,1.1295,0.6891
1781160900000,2026-06-11 06:55:00,100126.68400000,6286293652.24560000,1.7910,1.8281,1.1287,0.6283
1781161200000,2026-06-11 07:00:00,100133.51100000,6282190635.24645400,1.7847,1.8249,1.1284,0.4978
1781161500000,2026-06-11 07:05:00,100140.86000000,6272692392.54544700,1.7793,1.8225,1.1303,0.5549
1781161800000,2026-06-11 07:10:00,100059.21000000,6266428156.51200000,1.7801,1.8225,1.1276,1.2114
1781162100000,2026-06-11 07:15:00,100014.64300000,6263860844.44901000,1.7801,1.8241,1.1271,1.8108
1781162400000,2026-06-11 07:20:00,99985.05800000,6265081804.76750500,1.7785,1.8225,1.1292,1.5101
1781162700000,2026-06-11 07:25:00,100023.55700000,6275668010.93830000,1.7809,1.8233,1.1289,1.0841
1781163000000,2026-06-11 07:30:00,100004.90000000,6276343111.25068950,1.7816,1.8241,1.1284,0.7278
1781163300000,2026-06-11 07:35:00,100035.33900000,6271525511.46090000,1.7785,1.8225,1.1279,0.7313
1781163600000,2026-06-11 07:40:00,100050.55700000,6264165373.77000000,1.7747,1.8193,1.1275,1.1884
1781163900000,2026-06-11 07:45:00,100185.65800000,6276360972.42340000,1.7724,1.8193,1.1289,1.0568
1781164200000,2026-06-11 07:50:00,100205.18000000,6282070222.77133700,1.7709,1.8185,1.1288,0.5419
1781164500000,2026-06-11 07:55:00,100226.91600000,6282025125.65921600,1.7693,1.8169,1.1289,0.9481
1781164800000,2026-06-11 08:00:00,100279.52400000,6286969165.99042700,1.7663,1.8145,1.1293,1.6991
1781165100000,2026-06-11 08:05:00,100329.30700000,6292925991.83804300,1.7670,1.8153,1.1292,1.3623
1781165400000,2026-06-11 08:10:00,100338.21900000,6298450750.71180000,1.7685,1.8161,1.1290,1.3385
1781165700000,2026-06-11 08:15:00,100330.05600000,6300880735.33634700,1.7716,1.8153,1.1286,0.9113
1781166000000,2026-06-11 08:20:00,100371.95700000,6303418758.38083650,1.7693,1.8137,1.1288,0.4726
1781166300000,2026-06-11 08:25:00,100465.09600000,6318579460.27494500,1.7709,1.8145,1.1342,1.3725
1781166600000,2026-06-11 08:30:00,100625.64700000,6331838649.78090000,1.7716,1.8161,1.1331,0.2169
1781166900000,2026-06-11 08:35:00,101042.33900000,6357594074.11390000,1.7678,1.8121,1.1415,1.9677
1781167200000,2026-06-11 08:40:00,101370.93900000,6381432788.20531400,1.7609,1.8043,1.1456,0.1954
1781167500000,2026-06-11 08:45:00,101692.60100000,6389716693.82589200,1.7533,1.7988,1.1514,2.4719
1781167800000,2026-06-11 08:50:00,101747.73600000,6403646386.76400000,1.7670,1.8050,1.1556,0.9911
1781168100000,2026-06-11 08:55:00,101749.70200000,6401328127.07500000,1.7624,1.8011,1.1545,0.9929
1781168400000,2026-06-11 09:00:00,101752.32200000,6402988716.95840000,1.7548,1.7949,1.1541,1.0154
1781168700000,2026-06-11 09:05:00,101768.24300000,6399777375.64940000,1.7541,1.7964,1.1533,0.6503
1781169000000,2026-06-11 09:10:00,101705.74700000,6389856796.19430000,1.7480,1.7910,1.1523,0.6595
1781169300000,2026-06-11 09:15:00,101692.76800000,6390465064.61120000,1.7420,1.7855,1.1513,0.6395
1781169600000,2026-06-11 09:20:00,101697.86200000,6388648319.10304100,1.7330,1.7793,1.1492,1.6280
1781169900000,2026-06-11 09:25:00,101670.68200000,6383607277.80220000,1.7270,1.7747,1.1497,1.5838
1781170200000,2026-06-11 09:30:00,101655.21600000,6383662930.19520000,1.7255,1.7732,1.1503,2.5346
1781170500000,2026-06-11 09:35:00,101606.23600000,6392749389.78840000,1.7248,1.7716,1.1519,0.5299
1781170800000,2026-06-11 09:40:00,101529.56800000,6386423062.83547600,1.7248,1.7701,1.1559,0.6745
1781171100000,2026-06-11 09:45:00,101665.16500000,6395562366.33650000,1.7218,1.7685,1.1561,2.1535
1781171400000,2026-06-11 09:50:00,101681.99500000,6396236496.77621800,1.7211,1.7678,1.1570,1.7280
1781171700000,2026-06-11 09:55:00,101649.98600000,6397972098.82320000,1.7218,1.7670,1.1557,1.7236
1781172000000,2026-06-11 10:00:00,101637.56800000,6392459901.07807200,1.7189,1.7647,1.1573,1.4972
1781172300000,2026-06-11 10:05:00,101575.37300000,6382011158.20190000,1.7159,1.7632,1.1590,1.9625
1781172600000,2026-06-11 10:10:00,101499.87400000,6385468723.20140000,1.7137,1.7617,1.1599,1.6068
1781172900000,2026-06-11 10:15:00,101499.25600000,6383485458.19889450,1.7130,1.7617,1.1600,0.4199
1781173200000,2026-06-11 10:20:00,101454.09200000,6371296686.78160000,1.7086,1.7579,1.1592,0.4007
1781173500000,2026-06-11 10:25:00,101475.73100000,6373112281.34967700,1.7049,1.7556,1.1589,0.6887
1781173800000,2026-06-11 10:30:00,101483.44200000,6376557266.54972400,1.7012,1.7533,1.1588,1.7918
1781174100000,2026-06-11 10:35:00,101492.94000000,6380120359.95322500,1.6991,1.7510,1.1594,1.1202
1781174400000,2026-06-11 10:40:00,101526.38800000,6383684850.91480000,1.6983,1.7503,1.1590,1.3410
1781174700000,2026-06-11 10:45:00,101534.45600000,6386436054.83520000,1.6961,1.7503,1.1588,1.3358
1781175000000,2026-06-11 10:50:00,101549.87200000,6391569253.65440000,1.6947,1.7495,1.1587,2.0235
1781175300000,2026-06-11 10:55:00,101922.92300000,6427809908.16420000,1.7071,1.7548,1.1615,3.1788
1781175600000,2026-06-11 11:00:00,101311.07000000,6397064441.38786300,1.7159,1.7609,1.1786,1.9408
1781175900000,2026-06-11 11:05:00,101726.80800000,6425075365.96080000,1.7159,1.7617,1.1822,0.9151
1781176200000,2026-06-11 11:10:00,101725.37600000,6420441576.44637100,1.7100,1.7571,1.1822,2.8070
1781176500000,2026-06-11 11:15:00,101858.93400000,6433868636.64300000,1.7108,1.7579,1.1801,3.2448
1781176800000,2026-06-11 11:20:00,101853.33100000,6426792406.10350000,1.7122,1.7586,1.1711,1.0942
1781177100000,2026-06-11 11:25:00,101835.81800000,6429608041.06600000,1.7071,1.7548,1.1714,0.4643
1781177400000,2026-06-11 11:30:00,101763.60000000,6424634340.79849500,1.7056,1.7533,1.1698,2.4316
1781177700000,2026-06-11 11:35:00,101568.78400000,6416100085.28000000,1.7181,1.7617,1.1646,0.7616
1781178000000,2026-06-11 11:40:00,101570.53600000,6410766578.39040000,1.7174,1.7609,1.1650,0.8165
1781178300000,2026-06-11 11:45:00,101555.36000000,6408561678.54023100,1.7137,1.7586,1.1634,0.6173
